product_id;name;color;size;price
5004;Trappistes Rochefort 10;GhostWhite;8;40.09
5005;St. Bernardus Abt 12;LightCyan;5;23.09
5006;Nugget Nectar;MediumOrchid;7;38.07
5007;Trois Pistoles;Lavender;6;69.79
5008;Péché Mortel;Orange;4;50.85
5009;Double Bastard Ale;RosyBrown;8;58.47
5010;Celebrator Doppelbock;OrangeRed;8;30.80
5011;Founders Kentucky Breakfast;WhiteSmoke;5;38.70
5012;Racer 5 India Pale Ale, Bear Republic Bre;Plum;6;23.16
5013;Dreadnaught IPA;MediumOrchid;4;78.56
5014;HopSlam Ale;GhostWhite;6;20.05
5015;Sublimely Self-Righteous Ale;MediumSeaGreen;6;60.05
5016;Edmund Fitzgerald Porter;Blue;6;33.64
5017;Arrogant Bastard Ale;LightSlateGray;4;40.03
5018;Arrogant Bastard Ale;LightSteelBlue;7;31.65
5019;Oaked Arrogant Bastard Ale;ForestGreen;5;58.80
5020;Oaked Arrogant Bastard Ale;MediumOrchid;5;53.21
5021;Yeti Imperial Stout;Beige;6;54.74
5022;Hennepin;SaddleBrown;7;40.64
5023;Hennepin;LightSkyBlue;4;65.63
5024;Duvel;Blue;6;43.71
5025;Brooklyn Black;HoneyDew;7;29.33
5026;Chimay Grande Réserve;ForestGreen;5;72.99
5027;Brooklyn Black;DarkMagenta;8;64.69
5028;Arrogant Bastard Ale;DarkMagenta;4;43.04
5029;Nugget Nectar;Blue;4;30.42
5030;Péché Mortel;PeachPuff;6;22.76
5031;Orval Trappist Ale;SteelBlue;5;65.44
5032;Péché Mortel;Gray;4;75.13
5033;Hercules Double IPA;DarkRed;4;32.11
5034;90 Minute IPA;DarkGray;5;26.18
5035;Arrogant Bastard Ale;MintCream;7;38.72
5036;Storm King Stout;Tan;7;23.64
5037;Trappistes Rochefort 10;Cyan;4;36.76
5038;Dreadnaught IPA;OldLace;8;23.82
5039;Sublimely Self-Righteous Ale;DarkMagenta;4;58.86
5040;Péché Mortel;Blue;7;48.73
5041;Shakespeare Oatmeal;CornflowerBlue;7;22.15
5042;HopSlam Ale;Khaki;7;61.57
5043;Two Hearted Ale;PeachPuff;7;42.61
5044;Bourbon County Stout;Crimson;8;22.57
5045;Samuel Smith’s Imperial IPA;MediumTurquoise;5;67.57
5046;Weihenstephaner Hefeweissbier;Red;6;46.84
5047;Alpha King Pale Ale;DeepPink;6;21.94
5048;Oaked Arrogant Bastard Ale;DarkSlateGray;5;72.12
5049;90 Minute IPA;Lime;4;53.79
5050;Storm King Stout;Snow;8;39.20
5051;Brooklyn Black;PaleGreen;6;31.06
5052;Old Rasputin Russian Imperial Stout;OrangeRed;8;44.13
5053;Orval Trappist Ale;Chartreuse;5;55.03
5054;Two Hearted Ale;DarkBlue;8;32.12
5055;Trappistes Rochefort 10;MidnightBlue;4;63.28
5056;Storm King Stout;Crimson;8;24.65
5057;Yeti Imperial Stout;BlanchedAlmond;5;75.61
5058;Alpha King Pale Ale;SeaGreen;7;64.88
5059;Stone Imperial Russian Stout;SteelBlue;5;62.22
5060;Samuel Smith’s Imperial IPA;Khaki;8;45.68
5061;Dreadnaught IPA;DarkMagenta;6;42.09
5062;Bell’s Expedition;Aqua;7;44.96
5063;Trappistes Rochefort 8;DarkGoldenRod;7;44.55
5064;Trappistes Rochefort 10;BlueViolet;7;66.60
5065;Hop Rod Rye;DarkGreen;8;23.67
5066;Founders Kentucky Breakfast;DarkOliveGreen;8;21.05
5067;Dreadnaught IPA;MediumVioletRed;4;66.04
5068;Arrogant Bastard Ale;LightYellow;8;66.83
5069;Celebrator Doppelbock;SeaGreen;8;50.54
5070;Sierra Nevada Bigfoot Barleywine Style Ale;LightPink;6;69.80
5071;Bourbon County Stout;Pink;4;36.95
5072;Brooklyn Black;HotPink;6;76.63
5073;Schneider Aventinus;DodgerBlue;8;63.07
5074;Storm King Stout;YellowGreen;6;59.70
5075;St. Bernardus Abt 12;Thistle;4;26.48
5076;Celebrator Doppelbock;Navy;5;60.15
5077;Edmund Fitzgerald Porter;Violet;4;51.49
5078;Sierra Nevada Bigfoot Barleywine Style Ale;DarkRed;5;64.89
5079;Samuel Smith’s Oatmeal Stout;LightSlateGray;4;45.52
5080;HopSlam Ale;Magenta;6;28.05
5081;St. Bernardus Abt 12;DarkCyan;7;57.48
5082;Ten FIDY;MediumAquaMarine;4;34.56
5083;Old Rasputin Russian Imperial Stout;Gold;7;64.97
5084;Schneider Aventinus;Blue;8;23.41
5085;Sublimely Self-Righteous Ale;DarkSalmon;6;53.92
5086;Hop Rod Rye;LightYellow;6;77.82
5087;Schneider Aventinus;YellowGreen;8;59.44
5088;Hennepin;Sienna;8;25.84
5089;Bell’s Expedition;DeepPink;5;77.00
5090;HopSlam Ale;YellowGreen;8;78.34
5091;Ten FIDY;Plum;6;45.88
5092;HopSlam Ale;Purple;6;57.71
5093;Arrogant Bastard Ale;Chartreuse;6;52.04
5094;Founders Breakfast Stout;DarkSlateBlue;6;40.83
5095;Storm King Stout;Magenta;7;56.01
5096;Edmund Fitzgerald Porter;BurlyWood;5;36.17
5097;Péché Mortel;DeepPink;5;60.33
5098;Shakespeare Oatmeal;MistyRose;7;65.87
5099;Double Bastard Ale;WhiteSmoke;8;57.25
5100;Trappistes Rochefort 10;BlanchedAlmond;4;43.95
5101;Péché Mortel;OliveDrab;5;39.44
5102;Péché Mortel;OliveDrab;6;49.80
5103;Arrogant Bastard Ale;LightPink;4;30.18
5104;Maharaj;PaleGoldenRod;6;61.80
5105;La Fin Du Monde;DarkBlue;8;60.98
5106;Weihenstephaner Hefeweissbier;SeaShell;4;46.53
5107;Chimay Grande Réserve;PaleGreen;4;40.80
5108;Stone IPA;Brown;4;57.37
5109;Double Bastard Ale;PeachPuff;6;63.92
5110;Oaked Arrogant Bastard Ale;Cornsilk;5;64.51
5111;Trois Pistoles;RoyalBlue;6;77.95
5112;Alpha King Pale Ale;Linen;4;20.53
5113;Founders Kentucky Breakfast;SlateGray;4;78.13
5114;Hercules Double IPA;MediumSeaGreen;6;25.66
5115;Stone IPA;BlueViolet;8;70.51
5116;Racer 5 India Pale Ale, Bear Republic Bre;MediumSlateBlue;8;33.67
5117;Chimay Grande Réserve;AntiqueWhite;7;30.31
5118;Celebrator Doppelbock;Chocolate;6;50.70
5119;Duvel;Magenta;4;55.14
5120;Stone IPA;Orange;6;68.86
5121;HopSlam Ale;GreenYellow;6;56.57
5122;Sublimely Self-Righteous Ale;FireBrick;6;68.15
5123;Westmalle Trappist Tripel;Aqua;6;51.23
5124;Duvel;Snow;8;31.51
5125;Shakespeare Oatmeal;DeepPink;6;25.78
5126;Sierra Nevada Celebration Ale;DarkOrchid;8;55.97
5127;Double Bastard Ale;AntiqueWhite;4;41.86
5128;Ruination IPA;Sienna;5;79.52
5129;La Fin Du Monde;AntiqueWhite;7;25.25
5130;Bourbon County Stout;PaleGreen;7;32.26
5131;Westmalle Trappist Tripel;LavenderBlush;6;26.60
5132;Bell’s Expedition;SeaShell;4;42.16
5133;Hop Rod Rye;HotPink;7;34.11
5134;Westmalle Trappist Tripel;DarkSlateGray;6;36.93
5135;Ten FIDY;AliceBlue;8;25.78
5136;La Fin Du Monde;DarkRed;8;70.68
5137;Hennepin;PeachPuff;7;37.53
5138;Maharaj;DimGrey;6;56.14
5139;Yeti Imperial Stout;SpringGreen;6;61.78
5140;Alpha King Pale Ale;Cyan;5;29.95
5141;HopSlam Ale;Sienna;7;20.20
5142;Trappistes Rochefort 10;LavenderBlush;7;70.35
5143;Old Rasputin Russian Imperial Stout;Fuchsia;7;44.70
5144;Orval Trappist Ale;PaleVioletRed;5;47.71
5145;La Fin Du Monde;Indigo ;5;71.23
5146;Westmalle Trappist Tripel;SkyBlue;4;45.37
5147;Two Hearted Ale;AntiqueWhite;7;70.03
5148;Brooklyn Black;SteelBlue;7;67.91
5149;Chocolate St;Navy;7;45.18
5150;Founders Kentucky Breakfast;MistyRose;4;71.16
5151;90 Minute IPA;Brown;5;57.82
5152;Stone IPA;LightGray;7;33.67
5153;Oaked Arrogant Bastard Ale;BlueViolet;4;26.39
5154;Brooklyn Black;DarkOliveGreen;6;39.13
5155;Pliny The Elder;Ivory;8;28.11
5156;Samuel Smith’s Oatmeal Stout;DarkBlue;4;24.99
5157;Sierra Nevada Celebration Ale;Chocolate;6;58.11
5158;Orval Trappist Ale;Salmon;7;77.82
5159;Two Hearted Ale;SkyBlue;8;40.76
5160;Double Bastard Ale;Indigo ;4;73.74
5161;Hercules Double IPA;SeaShell;5;71.14
5162;Storm King Stout;DarkMagenta;8;28.89
5163;Dreadnaught IPA;PaleGoldenRod;4;20.89
5164;Bourbon County Stout;DeepSkyBlue;5;21.23
5165;Samuel Smith’s Imperial IPA;SlateGray;4;65.47
5166;Arrogant Bastard Ale;Cyan;5;77.97
5167;Ruination IPA;DarkSalmon;4;45.52
5168;Hennepin;Coral;4;28.48
5169;Brooklyn Black;YellowGreen;7;45.67
5170;Dreadnaught IPA;PowderBlue;6;38.33
5171;Weihenstephaner Hefeweissbier;PapayaWhip;6;78.99
5172;Samuel Smith’s Imperial IPA;DarkSeaGreen;6;65.18
5173;Maharaj;CadetBlue;6;55.30
5174;90 Minute IPA;SteelBlue;5;58.92
5175;Two Hearted Ale;LemonChiffon;5;46.35
5176;Samuel Smith’s Imperial IPA;RosyBrown;5;33.81
5177;HopSlam Ale;Violet;5;72.13
5178;Old Rasputin Russian Imperial Stout;DarkBlue;5;25.49
5179;Maharaj;SteelBlue;8;30.27
5180;Sublimely Self-Righteous Ale;PaleVioletRed;7;54.87
5181;Chocolate St;DarkSeaGreen;6;46.62
5182;90 Minute IPA;Chartreuse;4;25.50
5183;Chocolate St;MediumPurple;6;27.20
5184;Hop Rod Rye;LightBlue;4;62.62
5185;Duvel;DarkViolet;6;76.42
5186;90 Minute IPA;Black;5;71.25
5187;Ten FIDY;LimeGreen;7;54.32
5188;Bourbon County Stout;Yellow;7;29.89
5189;Sierra Nevada Celebration Ale;Coral;6;42.11
5190;Stone Imperial Russian Stout;LightSalmon;7;59.41
5191;Trappistes Rochefort 8;OldLace;7;63.58
5192;Old Rasputin Russian Imperial Stout;Silver;4;34.99
5193;Péché Mortel;DarkSlateBlue;4;75.12
5194;Sublimely Self-Righteous Ale;Ivory;6;24.64
5195;Stone Imperial Russian Stout;Purple;6;35.56
5196;Samuel Smith’s Oatmeal Stout;Khaki;6;76.72
5197;Racer 5 India Pale Ale, Bear Republic Bre;Indigo ;6;50.72
5198;Edmund Fitzgerald Porter;AliceBlue;5;38.47
5199;Racer 5 India Pale Ale, Bear Republic Bre;FloralWhite;4;48.23
5200;Pliny The Elder;AliceBlue;7;64.32
5201;Samuel Smith’s Oatmeal Stout;Wheat;8;34.02
5202;90 Minute IPA;FireBrick;6;34.79
5203;Ruination IPA;Chocolate;5;40.56
5204;Trappistes Rochefort 10;BlanchedAlmond;7;66.53
5205;Samuel Smith’s Imperial IPA;BlanchedAlmond;4;45.92
5206;Founders Breakfast Stout;SandyBrown;7;70.12
5207;HopSlam Ale;MediumVioletRed;7;29.27
5208;Edmund Fitzgerald Porter;MediumOrchid;4;59.52
5209;Maudite;AntiqueWhite;4;45.97
5210;Hennepin;SeaShell;5;29.42
5211;Chimay Grande Réserve;PowderBlue;4;73.11
5212;Ten FIDY;SeaShell;8;42.46
5213;La Fin Du Monde;LightGreen;8;76.17
5214;Orval Trappist Ale;Black;4;28.23
5215;Pliny The Elder;BlueViolet;8;56.20
5216;Hop Rod Rye;GhostWhite;7;33.55
5217;La Fin Du Monde;CornflowerBlue;8;75.72
5218;Founders Breakfast Stout;PeachPuff;7;41.62
5219;Duvel;LightSkyBlue;7;54.43
5220;Pliny The Elder;MediumBlue;5;26.82
5221;Péché Mortel;Ivory;6;31.74
5222;St. Bernardus Abt 12;DodgerBlue;8;61.20
5223;Sublimely Self-Righteous Ale;DarkOrchid;6;59.15
5224;Trappistes Rochefort 8;SeaShell;5;37.80
5225;Bourbon County Stout;Linen;4;65.46
5226;Trappistes Rochefort 10;Chocolate;6;55.34
5227;Duvel;PaleTurquoise;8;69.22
5228;HopSlam Ale;Azure;8;33.50
5229;90 Minute IPA;Snow;6;62.70
5230;Pliny The Elder;MediumBlue;5;77.21
5231;Old Rasputin Russian Imperial Stout;Turquoise;5;46.53
5232;Schneider Aventinus;GoldenRod;5;49.99
5233;Trois Pistoles;SeaGreen;8;28.99
5234;Brooklyn Black;GreenYellow;8;59.29
5235;Péché Mortel;LightGray;7;45.84
5236;Weihenstephaner Hefeweissbier;DarkGreen;4;67.23
5237;Trappistes Rochefort 10;Purple;5;74.01
5238;Stone Imperial Russian Stout;Red;5;32.34
5239;Two Hearted Ale;Gray;7;46.50
5240;Yeti Imperial Stout;LimeGreen;8;35.27
5241;Westmalle Trappist Tripel;FireBrick;5;23.57
5242;Founders Breakfast Stout;LightGoldenRodYellow;8;24.71
5243;Schneider Aventinus;LightCoral;7;33.49
5244;Old Rasputin Russian Imperial Stout;Yellow;6;75.80
5245;Celebrator Doppelbock;LightSlateGray;6;40.13
5246;Trois Pistoles;SkyBlue;4;34.94
5247;Yeti Imperial Stout;Pink;6;77.92
5248;Sierra Nevada Celebration Ale;RoyalBlue;7;70.41
5249;Ruination IPA;OliveDrab;6;38.79
5250;Hennepin;LimeGreen;5;35.27
5251;La Fin Du Monde;Sienna;4;21.95
5252;Dreadnaught IPA;AntiqueWhite;5;56.72
5253;Dreadnaught IPA;PowderBlue;5;28.74
5254;Founders Breakfast Stout;Lime;5;56.93
5255;Celebrator Doppelbock;Wheat;8;40.73
5256;Sublimely Self-Righteous Ale;IndianRed ;5;29.84
5257;Bell’s Expedition;White;4;69.38
5258;Racer 5 India Pale Ale, Bear Republic Bre;MintCream;8;53.59
5259;Oak Aged Yeti Imperial Stout;MediumBlue;4;44.62
5260;Chimay Grande Réserve;Gold;8;65.27
5261;Oak Aged Yeti Imperial Stout;MediumSpringGreen;8;64.09
5262;Maudite;MediumAquaMarine;8;39.46
5263;Hop Rod Rye;Navy;5;28.27
5264;St. Bernardus Abt 12;Orange;7;35.75
5265;Ruination IPA;SeaShell;4;56.18
5266;Shakespeare Oatmeal;DarkOrchid;8;77.24
5267;Bell’s Expedition;LightPink;8;67.48
5268;Racer 5 India Pale Ale, Bear Republic Bre;DarkSlateBlue;7;63.59
5269;Trappistes Rochefort 8;PeachPuff;7;46.48
5270;Hop Rod Rye;Coral;7;72.65
5271;Samuel Smith’s Imperial IPA;Orange;5;66.26
5272;Duvel;MediumSeaGreen;6;79.60
5273;Pliny The Elder;Tan;6;76.59
5274;Westmalle Trappist Tripel;LightSeaGreen;5;75.91
5275;Dreadnaught IPA;MediumSlateBlue;4;32.76
5276;Péché Mortel;Darkorange;4;61.94
5277;Oak Aged Yeti Imperial Stout;DarkGreen;8;52.89
5278;Ten FIDY;SlateBlue;8;29.08
5279;Bourbon County Stout;LightGray;5;76.60
5280;St. Bernardus Abt 12;Crimson;7;51.95
5281;Double Bastard Ale;Purple;4;78.94
5282;Nugget Nectar;YellowGreen;5;50.20
5283;Old Rasputin Russian Imperial Stout;LavenderBlush;4;33.47
5284;Ten FIDY;MediumAquaMarine;5;60.25
5285;Westmalle Trappist Tripel;White;7;54.38
5286;Oak Aged Yeti Imperial Stout;Sienna;8;71.28
5287;Sierra Nevada Bigfoot Barleywine Style Ale;AliceBlue;7;73.92
5288;Storm King Stout;SeaShell;4;24.50
5289;Oak Aged Yeti Imperial Stout;BurlyWood;4;22.69
5290;Double Bastard Ale;Crimson;5;54.06
5291;Schneider Aventinus;NavajoWhite;7;33.90
5292;Sierra Nevada Celebration Ale;GreenYellow;4;49.93
5293;Celebrator Doppelbock;MintCream;5;53.69
5294;Hop Rod Rye;AntiqueWhite;5;54.88
5295;Yeti Imperial Stout;Aqua;5;35.40
5296;Ten FIDY;DarkCyan;5;55.18
5297;Oak Aged Yeti Imperial Stout;DarkGoldenRod;8;43.06
5298;Pliny The Elder;SkyBlue;8;28.13
5299;Founders Kentucky Breakfast;Black;8;39.31
5300;Bourbon County Stout;BlanchedAlmond;4;64.64
5301;Trappistes Rochefort 8;MediumSpringGreen;8;43.76
5302;Trois Pistoles;DarkOliveGreen;4;47.46
5303;Storm King Stout;Blue;4;22.77
5304;Oak Aged Yeti Imperial Stout;LightGreen;6;68.44
5305;Orval Trappist Ale;ForestGreen;5;43.52
5306;St. Bernardus Abt 12;Tan;4;27.88
5307;Chimay Grande Réserve;OrangeRed;7;23.51
5308;Hennepin;MediumTurquoise;6;68.69
5309;Ruination IPA;Thistle;4;66.98
5310;Hop Rod Rye;MediumTurquoise;7;34.32
5311;Samuel Smith’s Oatmeal Stout;GhostWhite;4;76.19
5312;Chocolate St;DarkSlateBlue;5;63.81
5313;Maharaj;LightGoldenRodYellow;4;65.16
5314;Nugget Nectar;Aquamarine;4;75.72
5315;Schneider Aventinus;Orange;8;73.90
5316;Alpha King Pale Ale;Indigo ;8;75.72
5317;Orval Trappist Ale;DarkViolet;6;36.90
5318;Sublimely Self-Righteous Ale;Azure;6;74.75
5319;Double Bastard Ale;DarkViolet;5;61.29
5320;HopSlam Ale;Red;4;40.93
5321;Oaked Arrogant Bastard Ale;PapayaWhip;6;22.62
5322;Ruination IPA;RosyBrown;7;52.68
5323;Brooklyn Black;PeachPuff;6;74.90
5324;Bell’s Expedition;Red;5;69.33
5325;Duvel;AntiqueWhite;4;57.35
5326;Samuel Smith’s Oatmeal Stout;SlateBlue;8;29.18
5327;Founders Breakfast Stout;Fuchsia;5;31.82
5328;Stone IPA;Maroon;8;50.86
5329;Founders Kentucky Breakfast;LightSlateGray;8;56.49
5330;Westmalle Trappist Tripel;Coral;7;75.53
5331;Maharaj;DodgerBlue;5;64.90
5332;Dreadnaught IPA;BlueViolet;4;78.68
5333;Bourbon County Stout;Bisque;7;73.40
5334;Samuel Smith’s Imperial IPA;OldLace;5;57.45
5335;Storm King Stout;Lavender;5;66.04
5336;Sierra Nevada Celebration Ale;DarkGoldenRod;8;32.63
5337;Péché Mortel;DodgerBlue;6;31.27
5338;Ten FIDY;RosyBrown;4;25.46
5339;Ten FIDY;DimGrey;8;41.40
5340;Alpha King Pale Ale;LightGoldenRodYellow;8;57.14
5341;La Fin Du Monde;LightBlue;4;71.27
5342;Bourbon County Stout;IndianRed ;7;53.45
5343;Pliny The Elder;Turquoise;7;28.04
5344;Samuel Smith’s Oatmeal Stout;DeepSkyBlue;5;57.52
5345;Chocolate St;SpringGreen;7;40.42
5346;Chocolate St;MistyRose;7;63.36
5347;Ruination IPA;DeepPink;7;60.77
5348;Orval Trappist Ale;Gold;4;37.59
5349;Ruination IPA;PowderBlue;5;49.21
5350;Schneider Aventinus;DarkSalmon;6;59.34
5351;Sierra Nevada Celebration Ale;MidnightBlue;6;22.10
5352;Stone Imperial Russian Stout;CornflowerBlue;6;39.05
5353;Oaked Arrogant Bastard Ale;Crimson;4;37.72
5354;Chimay Grande Réserve;PaleTurquoise;8;75.88
5355;Bell’s Expedition;FireBrick;7;59.05
5356;Samuel Smith’s Imperial IPA;DarkKhaki;5;56.46
5357;Maharaj;Green;8;32.50
5358;La Fin Du Monde;Khaki;8;67.56
5359;Alpha King Pale Ale;Tomato;7;70.91
5360;Storm King Stout;Indigo ;4;66.49
5361;Brooklyn Black;Beige;4;25.49
5362;Trois Pistoles;Turquoise;7;43.03
5363;Trappistes Rochefort 8;Aqua;4;29.63
5364;Old Rasputin Russian Imperial Stout;White;5;38.99
5365;Ruination IPA;LawnGreen;8;72.25
5366;Trappistes Rochefort 10;GhostWhite;7;33.41
5367;Alpha King Pale Ale;Aqua;7;34.48
5368;Edmund Fitzgerald Porter;SteelBlue;4;69.68
5369;Old Rasputin Russian Imperial Stout;RosyBrown;6;21.91
5370;Chimay Grande Réserve;MediumTurquoise;4;38.20
5371;Storm King Stout;DarkSlateBlue;8;22.55
5372;Schneider Aventinus;MidnightBlue;7;79.01
5373;Chimay Grande Réserve;Maroon;5;47.39
5374;Duvel;Red;4;43.49
5375;Pliny The Elder;Khaki;6;46.19
5376;Westmalle Trappist Tripel;OliveDrab;6;38.42
5377;Weihenstephaner Hefeweissbier;YellowGreen;5;61.32
5378;Trappistes Rochefort 8;GhostWhite;7;42.04
5379;Sierra Nevada Bigfoot Barleywine Style Ale;LimeGreen;7;78.78
5380;Pliny The Elder;LightPink;6;79.75
5381;Stone Imperial Russian Stout;LavenderBlush;8;45.92
5382;Ruination IPA;Purple;7;62.36
5383;90 Minute IPA;MediumSeaGreen;5;37.16
5384;Sublimely Self-Righteous Ale;OldLace;5;45.78
5385;Alpha King Pale Ale;GoldenRod;6;66.99
5386;Westmalle Trappist Tripel;LimeGreen;6;66.78
5387;90 Minute IPA;Wheat;4;27.57
5388;Stone IPA;LimeGreen;7;64.80
5389;Péché Mortel;BurlyWood;5;76.68
5390;Sierra Nevada Bigfoot Barleywine Style Ale;PeachPuff;8;24.82
5391;Old Rasputin Russian Imperial Stout;Teal;4;73.57
5392;Edmund Fitzgerald Porter;ForestGreen;5;34.97
5393;Stone IPA;PaleVioletRed;6;47.71
5394;Chimay Grande Réserve;CornflowerBlue;6;42.59
5395;Shakespeare Oatmeal;Bisque;7;47.19
5396;Schneider Aventinus;GoldenRod;4;73.15
5397;Shakespeare Oatmeal;MidnightBlue;5;37.11
5398;Celebrator Doppelbock;SaddleBrown;8;42.21
5399;Hop Rod Rye;RosyBrown;5;77.70
5400;Westmalle Trappist Tripel;DeepPink;5;74.28
5401;Bourbon County Stout;ForestGreen;4;49.65
5402;90 Minute IPA;MediumOrchid;8;79.70
5403;Old Rasputin Russian Imperial Stout;DimGrey;5;75.70
5404;HopSlam Ale;SaddleBrown;5;58.03
5405;Edmund Fitzgerald Porter;FloralWhite;5;42.62
5406;Trois Pistoles;Linen;5;43.12
5407;Ruination IPA;YellowGreen;6;79.19
5408;Founders Breakfast Stout;ForestGreen;7;23.72
5409;Racer 5 India Pale Ale, Bear Republic Bre;SteelBlue;8;26.22
5410;Samuel Smith’s Imperial IPA;Lime;4;75.41
5411;Chimay Grande Réserve;OrangeRed;5;64.60
5412;Duvel;MediumOrchid;6;65.89
5413;Racer 5 India Pale Ale, Bear Republic Bre;DarkCyan;5;78.00
5414;Hop Rod Rye;Silver;7;61.44
5415;Nugget Nectar;CornflowerBlue;5;75.34
5416;Arrogant Bastard Ale;LightGreen;4;33.54
5417;Oak Aged Yeti Imperial Stout;Olive;6;46.34
5418;Sierra Nevada Bigfoot Barleywine Style Ale;Teal;8;40.80
5419;Trois Pistoles;SteelBlue;4;77.53
5420;Hennepin;SlateBlue;7;23.47
5421;Maharaj;LightSkyBlue;7;70.22
5422;Hop Rod Rye;Wheat;4;75.59
5423;Yeti Imperial Stout;PeachPuff;7;73.93
5424;Chocolate St;Teal;4;77.52
5425;Oaked Arrogant Bastard Ale;MintCream;4;23.89
5426;90 Minute IPA;DarkGray;6;29.01
5427;Stone Imperial Russian Stout;Orchid;4;59.92
5428;Stone IPA;LightGray;6;31.01
5429;Oak Aged Yeti Imperial Stout;Turquoise;4;48.92
5430;Two Hearted Ale;DarkSalmon;5;70.91
5431;Edmund Fitzgerald Porter;LimeGreen;7;53.87
5432;Ten FIDY;Cyan;4;65.95
5433;Trois Pistoles;DimGrey;4;42.88
5434;Oaked Arrogant Bastard Ale;DeepPink;8;22.51
5435;Bourbon County Stout;SeaGreen;5;20.42
5436;Arrogant Bastard Ale;Plum;4;42.11
5437;Maharaj;Gainsboro;4;72.27
5438;Sierra Nevada Bigfoot Barleywine Style Ale;DeepSkyBlue;8;20.34
5439;Ruination IPA;AliceBlue;7;68.45
5440;Sierra Nevada Bigfoot Barleywine Style Ale;LightBlue;4;59.62
5441;Arrogant Bastard Ale;MidnightBlue;6;59.54
5442;Brooklyn Black;SkyBlue;8;69.33
5443;Hennepin;Cornsilk;4;63.43
5444;Racer 5 India Pale Ale, Bear Republic Bre;Red;5;25.02
5445;Alpha King Pale Ale;ForestGreen;7;46.91
5446;Hercules Double IPA;Sienna;8;53.75
5447;Hercules Double IPA;PaleGoldenRod;5;56.77
5448;Yeti Imperial Stout;DarkGreen;7;27.22
5449;Shakespeare Oatmeal;SaddleBrown;8;39.90
5450;Trois Pistoles;SpringGreen;5;79.41
5451;Sierra Nevada Celebration Ale;MediumAquaMarine;4;59.89
5452;Trappistes Rochefort 8;HotPink;4;69.84
5453;Sublimely Self-Righteous Ale;PowderBlue;5;72.58
5454;Arrogant Bastard Ale;SlateBlue;4;48.28
5455;La Fin Du Monde;DarkMagenta;8;68.69
5456;Yeti Imperial Stout;RosyBrown;5;29.55
5457;Storm King Stout;MediumAquaMarine;5;25.90
5458;Sublimely Self-Righteous Ale;PaleVioletRed;4;37.71
5459;St. Bernardus Abt 12;DeepPink;6;44.40
5460;Hennepin;Maroon;7;74.97
5461;Westmalle Trappist Tripel;MistyRose;4;55.07
5462;Bourbon County Stout;Wheat;5;28.72
5463;Schneider Aventinus;DarkGreen;5;57.31
5464;Bell’s Expedition;LawnGreen;6;40.99
5465;Hercules Double IPA;AliceBlue;5;58.61
5466;Pliny The Elder;DimGray;7;63.67
5467;Celebrator Doppelbock;LightPink;8;27.69
5468;HopSlam Ale;Teal;4;33.28
5469;Arrogant Bastard Ale;MediumAquaMarine;6;71.09
5470;Edmund Fitzgerald Porter;MistyRose;4;38.70
5471;Oak Aged Yeti Imperial Stout;LightBlue;6;43.43
5472;Brooklyn Black;Orange;6;68.92
5473;Stone IPA;Violet;4;44.13
5474;Nugget Nectar;Salmon;5;50.17
5475;Two Hearted Ale;CornflowerBlue;8;51.41
5476;Sublimely Self-Righteous Ale;Indigo ;4;67.79
5477;Stone Imperial Russian Stout;Ivory;5;40.27
5478;Duvel;Pink;8;67.83
5479;HopSlam Ale;CornflowerBlue;8;74.67
5480;Two Hearted Ale;Bisque;6;54.09
5481;Alpha King Pale Ale;OliveDrab;8;67.15
5482;St. Bernardus Abt 12;DimGrey;6;34.36
5483;La Fin Du Monde;Teal;4;25.01
5484;Trois Pistoles;WhiteSmoke;7;61.64
5485;Dreadnaught IPA;HoneyDew;5;71.33
5486;Maharaj;LightSteelBlue;6;28.32
5487;Ruination IPA;OrangeRed;5;77.75
5488;Storm King Stout;Moccasin;6;78.19
5489;Arrogant Bastard Ale;LimeGreen;5;60.36
5490;Hop Rod Rye;LightGray;7;50.99
5491;Maudite;Plum;5;34.74
5492;Ten FIDY;MintCream;4;63.01
5493;Hop Rod Rye;RoyalBlue;6;73.62
5494;Alpha King Pale Ale;DarkGoldenRod;8;60.98
5495;Samuel Smith’s Oatmeal Stout;Linen;4;50.98
5496;Samuel Smith’s Imperial IPA;RoyalBlue;6;32.85
5497;Weihenstephaner Hefeweissbier;Thistle;8;79.27
5498;Maudite;OldLace;5;27.07
5499;Shakespeare Oatmeal;OldLace;5;73.81
5500;90 Minute IPA;DeepPink;5;67.74
5501;Oak Aged Yeti Imperial Stout;MediumAquaMarine;8;76.96
5502;Chimay Grande Réserve;Beige;6;48.93
5503;Bourbon County Stout;FloralWhite;5;50.01
5504;Samuel Smith’s Imperial IPA;Cyan;7;61.03
5505;Orval Trappist Ale;DarkGreen;5;28.60
5506;Chimay Grande Réserve;Chartreuse;4;41.49
5507;HopSlam Ale;LightSteelBlue;5;48.99
5508;Trois Pistoles;Chocolate;4;60.56
5509;Founders Kentucky Breakfast;SlateGray;7;21.74
5510;Nugget Nectar;CornflowerBlue;6;20.70
5511;Chocolate St;Linen;4;77.23
5512;Weihenstephaner Hefeweissbier;SeaShell;4;60.31
5513;Two Hearted Ale;DarkTurquoise;5;77.66
5514;Trappistes Rochefort 8;PaleVioletRed;5;26.77
5515;Dreadnaught IPA;Maroon;7;32.50
5516;Péché Mortel;LimeGreen;5;47.03
